,Predictions
4134,28.30588
4135,27.772951
4136,28.404171
4137,28.620855
4138,28.370117
4139,28.443884
4140,28.288794
4141,28.075642
4142,28.36621
4143,29.118288
4144,28.751247
4145,28.708487
4146,27.748251
4147,28.561514
4148,28.30473
4149,28.438416
4150,28.632456
4151,28.370369
4152,28.546265
4153,28.315641
4154,29.244442
4155,28.71726
4156,27.908937
4157,28.485725
4158,28.597559
4159,28.83807
4160,28.702265
4161,28.660181
4162,28.803743
4163,28.880526
4164,29.038033
4165,29.346548
4166,28.88386
4167,28.773508
4168,28.81445
4169,28.496008
4170,28.306139
4171,28.431616
4172,28.70149
4173,28.55964
4174,28.11591
4175,28.89747
4176,27.907728
4177,28.386509
4178,28.378633
4179,28.509502
4180,28.415756
4181,28.231104
4182,28.089594
4183,28.264
4184,28.480143
4185,28.602964
4186,28.880589
4187,28.990873
4188,28.791533
4189,28.427994
4190,28.78602
4191,28.700897
4192,28.764208
4193,28.930813
4194,28.738
4195,28.538803
4196,28.64304
4197,28.839674
4198,28.754368
4199,28.596107
4200,28.633749
4201,28.477505
4202,28.51882
4203,28.403397
4204,28.322102
4205,28.31347
4206,28.26709
4207,28.232483
4208,28.345112
4209,28.124224
4210,28.19206
4211,28.279226
4212,28.251623
4213,27.9515
4214,28.268778
4215,28.346895
4216,28.531597
4217,27.726368
4218,28.34184
4219,28.160727
4220,27.95348
4221,28.221647
4222,28.3142
4223,27.377766
4224,27.74359
4225,27.938976
4226,28.161114
4227,28.06584
4228,28.167107
4229,28.083109
4230,27.869492
4231,27.83802
4232,27.96822
4233,27.810108
4234,27.475586
4235,28.039715
4236,27.933767
4237,27.880032
4238,27.917904
4239,28.061865
4240,28.13521
4241,28.056082
4242,27.231037
4243,27.177385
4244,27.688694
4245,27.35552
4246,27.888083
4247,28.710793
4248,29.475739
4249,29.228483
4250,29.035694
4251,29.049778
4252,28.86207
4253,28.570475
4254,28.192236
4255,28.21792
4256,28.30214
4257,28.214937
4258,28.587723
4259,28.529255
4260,28.735134
4261,29.128786
4262,29.441746
4263,29.438951
4264,29.596682
4265,29.36492
4266,29.401949
4267,29.314766
4268,29.54308
4269,30.023428
4270,29.777328
4271,29.05297
4272,29.553745
4273,29.396048
4274,28.976557
4275,28.762438
4276,29.113493
4277,29.771404
4278,28.786074
4279,28.859997
4280,28.579119
4281,29.394617
4282,29.040474
4283,29.637106
4284,29.815708
4285,29.452917
4286,29.079288
4287,29.803616
4288,29.614433
4289,28.938528
4290,29.261316
4291,29.275122
4292,28.891449
4293,29.117584
4294,29.289347
4295,29.641079
4296,29.432856
4297,29.349176
4298,30.0063
4299,29.95672
4300,29.374426
4301,29.309351
4302,29.619923
4303,29.76632
4304,29.395239
4305,29.397627
4306,29.088984
4307,29.538324
4308,28.562529
4309,29.103436
4310,29.65821
4311,29.354973
4312,29.560617
4313,29.13842
4314,30.253069
4315,29.565977
4316,29.779589
4317,29.544302
4318,29.351736
4319,29.799168
4320,29.470146
4321,29.051767
4322,29.603153
4323,29.259382
4324,29.644999
4325,28.842129
4326,29.181852
4327,29.528605
4328,29.59243
4329,29.577564
4330,29.298677
4331,29.79343
4332,29.499454
4333,29.24023
4334,29.412748
4335,28.579126
4336,29.345295
4337,29.795341
4338,29.29936
4339,29.652143
4340,29.705963
4341,29.519089
4342,28.738703
4343,29.727766
4344,29.86174
4345,29.75639
4346,29.672977
4347,29.47259
4348,30.148752
4349,29.599909
4350,30.123978
4351,30.030119
4352,30.442875
4353,30.244612
4354,29.816679
4355,29.920681
4356,30.012661
4357,30.397684
4358,30.386732
4359,30.312037
4360,29.438414
4361,29.220566
4362,29.9035
4363,29.759441
4364,29.724741
4365,29.979893
4366,30.111378
4367,30.365635
4368,29.299606
4369,29.635036
4370,29.143995
4371,29.314037
4372,29.154575
4373,29.553558
4374,29.322517
4375,29.671207
4376,29.991154
4377,29.505152
4378,29.65547
4379,29.780067
4380,28.9097
4381,29.447443
4382,29.95193
4383,29.545221
4384,29.59201
4385,29.296272
4386,29.913898
4387,29.812895
4388,30.092165
4389,29.879532
4390,29.429893
4391,29.721987
4392,29.323648
4393,29.625092
4394,28.920126
4395,29.702564
4396,29.737621
4397,29.392601
4398,29.729082
4399,29.481014
4400,29.418943
4401,29.52783
4402,29.960949
4403,29.458126
4404,28.94217
4405,29.571756
4406,29.406603
4407,29.416004
4408,29.469118
4409,29.346664
4410,29.756075
4411,29.861437
4412,29.36503
4413,29.646128
4414,30.162188
4415,30.323444
4416,29.681406
4417,29.69723
4418,28.616175
4419,28.616175
4420,28.616175
4421,28.741589
4422,28.616175
4423,28.616175
4424,28.616175
4425,28.616175
4426,29.142254
4427,29.520597
4428,29.459053
4429,29.638088
4430,29.756613
4431,29.739298
4432,30.082539
4433,29.912312
4434,29.768438
4435,29.306248
4436,29.04251
4437,28.963959
4438,28.877113
4439,29.272787
4440,29.359032
4441,28.69302
4442,29.154139
4443,28.843435
4444,29.183352
4445,29.36246
4446,29.03775
4447,29.2437
4448,29.191622
4449,29.22097
4450,28.959896
4451,29.19985
4452,29.422628
4453,29.37751
4454,29.10969
4455,29.326334
4456,29.134693
4457,29.15517
4458,29.425081
4459,29.643894
4460,29.510744
4461,28.864553
4462,29.38583
4463,29.21544
4464,29.443113
4465,29.4172
4466,29.528616
4467,29.91482
4468,29.358313
4469,29.128334
4470,29.168322
4471,29.008867
4472,28.98619
4473,29.062366
4474,29.061367
4475,28.819426
4476,28.760838
4477,29.092607
4478,28.962587
4479,28.989017
4480,28.925241
4481,29.173725
4482,28.938517
4483,28.873535
4484,28.9373
4485,29.047613
4486,28.983587
4487,29.056698
4488,28.74757
4489,28.825714
4490,29.196356
4491,28.999474
4492,28.926035
4493,28.961857
4494,29.01591
4495,28.904211
4496,29.112381
4497,29.287048
4498,29.079655
4499,29.041754
4500,28.707314
4501,28.753443
4502,28.86074
4503,28.753708
4504,29.000399
4505,29.032871
4506,29.210155
4507,29.101986
4508,29.108673
4509,28.994324
4510,28.74552
4511,28.719896
4512,29.036701
4513,29.219238
4514,28.710506
4515,28.825197
4516,28.938288
4517,29.085941
4518,28.571142
4519,29.00784
4520,28.90409
4521,28.9157
4522,29.07223
4523,29.115885
4524,29.042328
4525,29.085526
4526,29.122904
4527,29.139757
4528,29.131962
4529,29.160753
4530,29.11754
4531,29.04876
4532,29.024136
4533,29.284462
4534,28.984596
4535,29.012356
4536,29.147371
4537,28.968576
4538,28.968683
4539,28.237753
4540,28.1026
4541,28.68715
4542,28.725864
4543,28.934078
4544,29.086418
4545,28.920885
4546,28.954996
4547,29.155815
4548,29.073318
4549,28.865406
4550,28.875355
4551,28.335073
4552,27.944242
4553,28.300716
4554,28.541626
4555,28.834602
4556,28.140944
4557,28.649534
4558,28.712248
4559,28.611776
4560,28.650507
4561,28.77352
4562,28.851238
4563,28.958586
4564,28.64475
4565,28.432549
4566,28.217762
4567,28.2145
4568,28.18464
4569,28.562578
4570,28.271954
4571,28.09803
4572,28.117792
4573,28.282616
4574,28.807386
4575,28.480354
4576,28.443388
4577,28.380655
4578,28.264994
4579,28.209454
4580,28.175608
4581,28.16587
4582,28.26071
4583,28.187176
4584,28.188454
4585,28.440947
4586,28.61998
4587,28.397121
4588,28.582397
4589,28.557102
4590,28.286806
4591,28.35653
4592,28.27891
4593,28.696632
4594,28.872278
4595,28.68188
4596,28.775505
4597,29.386301
4598,28.730341
4599,28.796497
4600,29.035667
4601,28.911467
4602,29.097355
4603,29.188774
4604,29.260511
4605,29.105139
4606,29.209297
4607,29.024149
4608,29.091326
4609,28.444578
4610,28.943872
4611,28.935875
4612,28.900064
4613,28.65605
4614,28.779182
4615,28.529022
4616,28.768133
4617,27.978277
4618,28.10398
4619,28.530127
4620,28.723484
4621,28.855694
4622,27.859522
4623,27.54513
4624,28.030804
4625,27.93679
4626,28.30235
4627,28.433268
4628,28.516016
4629,28.197931
4630,28.553112
4631,28.597645
4632,28.618383
4633,28.374784
4634,27.740385
4635,28.338398
4636,28.193453
4637,27.951658
4638,28.243647
4639,28.42394
4640,28.28508
4641,28.154593
4642,28.553387
4643,28.67566
4644,28.250654
4645,28.036785
4646,28.07885
4647,28.176641
4648,28.093576
4649,28.191938
4650,28.164059
4651,28.149633
4652,28.412006
4653,28.564734
4654,28.288366
4655,28.28865
4656,28.221903
4657,28.246181
4658,28.246181
4659,28.225943
4660,28.221903
4661,28.246181
4662,28.254522
4663,28.268053
4664,28.50787
4665,28.475487
4666,25.872017
4667,26.09655
4668,26.260122
4669,25.609177
4670,25.976273
4671,26.813894
4672,27.435308
4673,27.556658
4674,27.597773
4675,27.579805
4676,27.817867
4677,27.716967
4678,27.62194
4679,27.46662
4680,27.161587
4681,27.946095
4682,27.772266
4683,27.096418
4684,27.5272
4685,27.531023
4686,28.069126
4687,28.054983
4688,28.459085
4689,28.147238
4690,27.997066
4691,27.507519
4692,27.333937
4693,27.08038
4694,27.373636
4695,27.761236
4696,27.985949
4697,28.5783
4698,27.487587
4699,27.46991
4700,28.440084
4701,26.58423
4702,27.441038
4703,27.295853
4704,28.363155
4705,28.363155
4706,28.363155
4707,28.363155
4708,28.363155
4709,28.363155
4710,28.374628
4711,28.374628
4712,28.363155
4713,28.374628
4714,28.374628
4715,28.374628
4716,28.374628
4717,28.374628
4718,28.374628
4719,28.396296
4720,26.276842
4721,26.289312
4722,25.604733
4723,25.420002
4724,25.84449
4725,25.966572
4726,28.226574
4727,28.468544
4728,28.224838
4729,28.216635
4730,24.04622
4731,24.455574
4732,23.447865
4733,22.090845
4734,22.946062
4735,23.97488
4736,24.521624
4737,24.65256
4738,24.763287
4739,25.406174
4740,25.751755
4741,25.794374
4742,25.633991
4743,25.502934
4744,25.59884
4745,26.165543
4746,26.261906
4747,26.768408
4748,26.67673
4749,26.324966
4750,26.199333
4751,26.374958
4752,26.440987
4753,26.440702
4754,26.666883
4755,26.39961
4756,26.635534
4757,26.598553
4758,26.748726
4759,26.647215
4760,27.107588
4761,27.29813
4762,26.886515
4763,26.516342
4764,26.216763
4765,26.20473
4766,25.96417
4767,25.843561
4768,26.185194
4769,26.197313
4770,25.949625
4771,26.278595
4772,26.25051
4773,26.289955
4774,26.593258
4775,26.47556
4776,26.430874
4777,26.4559
4778,26.502289
4779,26.564661
4780,26.75559
4781,26.567087
4782,26.131342
4783,26.834837
4784,26.861748
4785,26.592794
4786,26.923353
4787,26.953043
4788,26.826248
4789,26.779577
4790,26.791546
4791,26.93522
4792,27.004639
4793,27.018862
4794,27.096735
4795,26.917402
4796,26.86677
4797,26.819101
4798,27.132797
4799,26.913984
4800,26.970516
4801,27.077803
4802,26.899677
4803,26.987953
4804,27.012747
4805,26.843723
4806,27.086113
4807,26.881231
4808,26.936155
4809,26.975544
4810,26.736902
4811,26.990244
4812,27.244183
4813,27.456812
4814,27.395155
4815,27.28422
4816,27.339859
4817,28.366617
4818,28.586031
4819,28.32948
4820,28.398388
4821,28.345566
4822,28.283775
4823,28.400604
4824,28.41226
4825,28.492928
4826,28.690847
4827,28.313463
4828,28.331907
4829,28.218779
4830,28.296406
4831,28.367725
4832,28.62508
4833,28.463953
4834,28.653978
4835,28.313995
4836,28.178057
4837,28.270489
4838,28.356522
4839,28.363644
4840,28.607407
4841,28.589344
4842,28.326143
4843,28.695127
4844,28.514088
4845,28.394423
4846,28.504177
4847,28.775682
4848,28.800648
4849,28.555294
4850,28.541426
4851,28.342777
4852,28.107506
4853,28.193682
4854,28.296959
4855,28.259453
4856,28.435509
4857,28.79836
4858,28.496735
4859,28.74399
4860,28.749512
4861,28.697521
4862,28.77588
4863,28.449692
4864,28.029959
4865,28.09393
4866,28.053179
4867,28.539162
4868,28.814514
4869,28.648052
4870,28.714897
4871,28.37289
4872,28.343561
4873,28.381575
4874,28.327375
4875,28.490513
4876,28.449955
4877,28.296675
4878,28.251534
4879,28.674822
4880,28.483433
4881,28.423515
4882,28.442507
4883,28.568678
4884,28.542553
4885,28.467396
4886,28.638222
4887,28.381643
4888,28.443275
4889,28.540943
4890,28.839487
4891,28.67745
4892,28.73271
4893,28.404566
4894,28.186785
4895,28.317757
4896,28.567242
4897,28.657167
4898,28.631424
4899,28.453531
4900,28.611395
4901,28.727837
4902,28.694183
4903,28.569588
4904,28.554684
4905,28.2384
4906,28.26959
4907,28.37598
4908,28.442072
4909,28.185421
4910,28.395227
4911,28.675114
4912,28.726818
4913,27.66566
4914,27.129023
4915,27.900969
4916,27.924221
4917,26.252377
4918,28.677343
4919,28.804348
4920,28.15707
4921,28.533194
4922,28.53147
4923,28.299236
4924,28.74586
4925,28.84139
4926,27.470398
4927,28.78357
4928,29.16947
4929,29.302624
4930,29.279928
4931,28.518217
4932,26.516512
4933,28.734873
4934,28.334093
4935,28.46181
4936,29.130606
4937,29.351772
4938,29.06906
4939,27.958664
4940,28.702795
4941,28.923317
4942,29.136545
4943,29.531313
4944,29.192526
4945,29.065449
4946,28.712837
4947,29.214228
4948,28.878458
4949,28.235817
4950,28.576633
4951,27.926296
4952,28.696844
4953,27.758951
4954,28.547222
4955,28.336456
4956,27.831379
4957,27.681389
4958,26.958263
4959,27.10355
4960,28.441494
4961,28.201468
4962,27.05855
4963,27.323141
4964,28.286106
4965,28.023487
4966,27.482859
4967,28.170954
4968,28.717472
4969,28.90194
4970,27.292452
4971,28.038422
4972,27.765612
4973,27.356337
4974,28.851538
4975,27.667847
4976,27.330885
4977,26.47116
4978,28.857323
4979,27.530405
4980,27.886135
4981,27.62389
4982,27.612148
4983,28.265139
4984,27.033735
4985,28.05849
4986,26.454021
4987,28.426596
4988,28.441105
4989,27.19455
4990,28.663357
4991,28.94652
4992,28.770838
4993,28.030807
4994,27.600046
4995,27.72918
4996,28.128067
4997,26.760023
4998,27.08065
4999,26.70782
5000,27.010355
5001,26.548443
5002,25.888407
5003,25.423553
5004,26.417866
5005,26.441816
5006,26.167454
5007,25.601145
5008,25.398556
5009,25.421364
5010,24.814295
5011,25.1355
5012,28.383501
5013,28.10854
5014,28.014544
5015,28.210709
5016,28.217464
5017,28.286242
5018,28.368649
5019,28.513361
5020,28.435822
5021,28.203152
5022,28.132019
5023,28.396173
5024,28.13208
5025,28.111183
5026,28.047882
5027,28.154236
5028,28.504408
5029,28.533262
5030,28.630587
5031,28.544584
5032,28.574266
5033,28.47943
5034,28.454575
5035,28.45996
5036,28.539755
5037,28.65065
5038,28.616114
5039,28.661823
5040,28.513794
5041,28.544584
5042,28.544584
5043,28.532513
5044,28.628613
5045,28.649933
5046,28.50546
5047,28.325937
5048,28.325937
5049,28.312578
5050,28.325134
5051,28.400887
5052,28.395557
5053,28.423527
5054,28.39394
5055,28.412783
5056,28.365215
5057,28.428701
5058,28.472813
5059,28.485695
5060,28.4026
5061,28.44453
5062,28.412783
5063,28.33703
5064,28.423527
5065,28.292078
5066,28.365215
5067,28.327414
5068,28.312395
5069,28.309109
5070,28.423527
5071,28.327414
5072,28.28484
5073,28.44453
5074,28.331238
5075,28.389763
5076,28.395557
5077,28.30534
5078,28.222483
5079,28.402422
5080,28.36239
5081,28.39394
5082,28.392054
5083,25.684763
5084,26.273216
5085,27.09143
5086,26.907396
5087,27.059523
5088,27.066149
5089,27.09767
5090,27.171898
5091,27.363922
5092,27.027481
5093,26.275326
5094,26.57009
5095,27.603073
5096,27.014399
5097,26.319859
5098,27.465061
5099,27.594719
5100,27.723724
5101,26.839003
5102,27.906227
5103,27.703306
5104,27.749144
5105,27.319103
5106,27.418943
5107,27.698442
5108,27.343166
5109,27.384586
5110,27.41816
5111,27.582346
5112,27.674618
5113,27.816078
5114,28.061876
5115,28.528801
5116,28.579975
5117,28.236061
5118,28.051552
5119,28.01382
5120,28.51708
5121,27.774076
5122,28.178135
5123,28.039099
5124,27.733564
5125,27.414282
5126,27.35149
5127,27.335537
5128,27.474262
5129,27.632029
5130,28.258276
5131,28.725988
5132,28.229115
5133,28.143536
5134,28.170467
5135,28.00174
5136,27.89685
5137,27.927103
5138,27.58498
5139,27.144136
5140,27.495275
5141,27.94808
5142,27.78498
5143,27.948128
5144,28.420345
5145,28.533646
5146,28.466984
5147,28.60405
5148,28.605118
5149,28.508816
5150,28.581612
5151,28.635021
5152,28.605122
5153,27.722586
5154,27.323242
5155,27.896545
5156,28.031195
5157,28.145441
5158,27.791481
5159,28.201208
5160,28.06536
5161,28.029108
5162,28.139204
5163,28.026913
5164,28.139275
5165,28.166836
5166,27.91809
5167,28.16388
5168,28.223524
5169,28.104979
5170,27.98836
5171,28.262156
5172,27.760078
5173,27.93768
5174,28.174911
5175,27.884787
5176,27.82134
5177,27.85944
5178,27.935791
5179,28.179157
5180,28.389643
5181,27.987123
5182,28.148895
5183,28.20955
5184,27.971828
5185,27.836588
5186,27.850325
5187,27.82764
5188,28.058456
5189,28.195747
5190,27.935337
5191,27.954832
5192,28.128489
5193,28.186705
5194,28.050926
5195,27.98433
5196,27.80821
5197,27.788195
5198,27.861336
5199,28.10472
5200,27.99185
5201,27.836271
5202,28.018173
5203,27.683104
5204,27.802053
5205,27.79687
5206,28.150764
5207,27.738365
5208,27.998137
5209,27.758816
5210,27.560215
5211,27.68694
5212,27.65133
5213,27.769989
5214,27.550611
5215,27.377499
5216,27.971558
5217,28.01266
5218,27.960335
5219,28.061182
5220,28.29929
5221,27.787266
5222,28.079512
5223,28.43794
5224,28.033766
5225,28.281256
5226,27.797976
5227,27.991854
5228,27.794472
5229,27.908215
5230,27.496223
5231,27.51476
5232,27.686926
5233,28.033749
5234,28.171118
5235,28.09179
5236,28.085245
5237,28.535315
5238,28.293695
5239,28.321081
5240,28.354355
5241,28.36949
5242,28.33714
5243,28.381847
5244,28.41037
5245,27.857489
5246,27.873804
5247,27.479446
5248,28.09179
5249,27.879263
5250,27.994715
5251,27.77186
5252,26.315994
5253,27.622097
5254,27.991684
5255,26.867514
5256,27.837933
5257,28.013258
5258,27.962118
5259,28.43794
5260,28.094082
5261,27.666857
5262,27.601433
5263,27.732307
5264,27.916187
5265,27.770731
5266,27.81342
5267,27.816088
5268,27.807083
5269,27.848175
5270,27.98615
5271,27.971645
5272,28.082098
5273,28.250708
5274,28.174006
5275,28.338436
5276,28.320862
5277,28.45516
5278,28.468473
5279,27.932339
5280,28.39263
5281,28.135843
5282,27.996609
5283,28.008215
5284,28.192665
5285,28.153032
5286,28.234213
5287,28.331623
5288,28.407194
5289,28.507347
5290,28.430714
5291,28.52085
5292,28.446312
5293,28.44459
5294,28.335331
5295,28.538868
5296,28.36181
5297,28.10117
5298,27.98729
5299,27.907927
5300,28.129314
5301,28.334122
5302,28.334879
5303,28.356081
5304,28.513819
5305,28.440817
5306,28.471548
5307,28.356133
5308,28.264547
5309,28.432892
5310,28.546421
5311,28.470533
5312,27.882113
5313,28.01622
5314,28.014177
5315,27.489832
5316,28.150393
5317,27.95367
5318,28.606365
5319,28.538815
5320,28.406023
5321,28.197596
5322,27.7571
5323,27.977604
5324,28.081532
5325,27.91435
5326,28.424137
5327,28.482994
5328,28.303612
5329,28.071934
5330,28.25009
5331,28.21536
5332,28.339046
5333,28.317787
5334,28.378859
5335,28.394888
5336,28.260775
5337,28.341555
5338,28.442585
5339,28.329771
5340,28.520378
5341,28.324125
5342,28.468054
5343,28.572208
5344,28.806637
5345,28.795582
5346,28.94916
5347,28.602781
5348,28.929249
5349,28.7301
5350,28.559977
5351,28.070219
5352,27.736925
5353,27.993866
5354,27.952404
5355,28.255129
5356,28.805958
5357,28.98811
5358,28.34521
5359,28.948843
5360,28.729414
5361,29.078962
5362,28.414934
5363,28.07362
5364,28.154013
5365,27.922565
5366,27.215044
5367,27.922264
5368,28.015867
5369,28.144402
5370,28.089598
5371,28.617073
5372,28.632526
5373,28.280916
5374,28.235207
5375,28.244484
5376,28.553537
5377,28.838278
5378,28.435522
5379,28.944567
5380,29.16758
5381,29.224983
5382,28.766829
5383,28.538776
5384,29.151167
5385,28.929949
5386,28.761713
5387,28.520256
5388,28.395624
5389,28.864483
5390,28.445322
5391,28.614262
5392,28.317831
5393,28.76091
5394,28.430801
5395,28.513494
5396,28.828997
5397,28.40645
5398,28.712717
5399,29.081192
5400,29.080488
5401,28.796164
5402,28.252113
5403,28.43486
5404,28.799538
5405,28.498205
5406,28.786762
5407,28.878777
5408,28.376629
5409,28.54526
5410,28.846432
5411,28.598532
5412,28.696562
5413,28.36409
5414,28.80404
5415,28.836384
5416,28.572119
5417,28.771242
5418,28.873589
5419,28.919195
5420,28.771732
5421,28.832947
5422,28.599098
5423,28.777193
5424,28.598444
5425,28.814566
5426,28.914824
5427,28.1637
5428,28.961836
5429,28.89398
5430,28.81417
5431,28.827047
5432,27.96295
5433,28.52397
5434,28.772799
5435,28.295628
5436,27.661436
5437,28.664278
5438,28.793892
5439,28.376577
5440,28.556671
5441,28.720482
5442,28.073532
5443,28.576868
5444,28.606533
5445,28.86989
5446,28.559252
5447,28.614403
5448,28.941729
5449,28.989548
5450,29.227753
5451,28.857813
5452,29.219973
5453,28.440554
5454,28.363379
5455,28.698675
5456,29.333231
5457,27.634634
5458,28.799244
5459,28.789951
5460,28.187538
5461,27.793877
5462,27.86941
5463,28.63899
5464,28.354177
5465,28.727797
5466,28.335083
5467,28.800041
5468,28.51438
5469,28.040514
5470,29.18704
5471,29.00672
5472,29.173206
5473,28.70194
5474,29.125553
5475,28.593973
5476,28.632622
5477,28.873547
5478,29.002647
5479,29.034622
5480,28.186577
5481,27.62431
5482,28.515917
5483,28.581392
5484,28.620342
5485,28.591661
5486,27.902813
5487,28.753134
5488,28.397354
5489,28.17467
5490,28.944849
5491,29.07169
5492,28.93925
5493,29.047277
5494,28.804344
5495,29.056751
5496,29.425728
5497,29.265066
5498,28.63207
5499,28.998863
5500,28.792925
5501,28.838154
5502,28.231539
5503,29.049326
5504,28.18466
5505,28.401983
5506,28.832836
5507,28.728992
5508,28.570446
5509,29.062744
5510,28.679049
5511,29.150429
5512,29.130127
5513,29.184649
5514,28.944986
5515,29.059313
5516,29.019695
5517,28.95364
5518,28.793016
5519,28.927326
5520,28.964315
5521,28.809544
5522,28.811165
5523,29.083057
5524,27.498432
5525,28.798067
5526,27.803839
5527,27.225283
5528,26.67789
5529,28.335726
5530,26.398806
5531,26.38634
5532,26.37939
5533,26.233255
5534,26.690758
5535,27.244818
5536,26.71556
5537,26.438349
5538,26.753988
5539,25.693567
5540,25.628054
5541,25.538822
5542,25.64107
5543,26.11298
5544,26.042368
5545,25.884819
5546,24.969152
5547,24.290258
5548,24.433973
5549,25.328024
5550,25.006384
5551,24.8342
5552,25.503094
5553,26.756456
5554,23.01599
5555,22.99262
5556,22.988367
5557,22.927298
5558,23.03937
5559,23.219774
5560,23.025036
5561,24.103502
5562,24.763454
5563,24.310255
5564,23.997578
5565,23.660425
5566,23.592285
5567,23.752209
5568,22.940271
5569,22.473764
5570,23.421759
5571,22.97755
5572,22.83611
5573,22.894335
5574,23.24103
5575,23.265905
5576,23.302313
5577,23.706104
5578,23.616842
5579,23.549423
5580,23.74816
5581,24.243649
5582,24.636656
5583,24.44371
5584,24.536219
5585,24.88579
5586,24.979992
5587,24.933372
5588,24.991102
5589,24.905788
5590,24.825146
5591,25.202713
5592,25.361004
5593,25.435734
5594,25.736853
5595,25.809486
5596,25.556646
5597,26.139685
5598,26.151064
5599,26.032173
5600,26.632498
5601,26.13107
5602,25.969645
5603,26.089407
5604,25.844416
5605,25.805122
5606,25.818237
5607,25.94029
5608,25.995916
5609,25.415854
5610,25.639648
5611,25.316137
5612,26.193962
5613,25.893688
5614,26.392305
5615,26.259436
5616,26.365515
5617,25.559675
5618,26.078562
5619,26.004478
5620,26.483212
5621,26.28937
5622,25.88117
5623,26.356585
5624,26.861603
5625,27.060116
5626,27.009523
5627,27.440971
5628,26.245913
5629,26.94512
5630,27.234957
5631,27.355
5632,27.805351
5633,27.812836
5634,27.618645
5635,27.142395
5636,27.2982
5637,26.793587
5638,27.307602
5639,26.869095
5640,26.729612
5641,26.923756
5642,27.619131
5643,26.888597
5644,26.951967
5645,28.45605
5646,28.519274
5647,28.476013
5648,28.719141
5649,27.659735
5650,27.497877
5651,27.470587
5652,27.703045
5653,27.451025
5654,27.467804
5655,27.432972
5656,27.418364
5657,27.777916
5658,28.104445
5659,28.40015
5660,28.760818
5661,28.761097
5662,28.476065
5663,27.959633
5664,27.806877
5665,28.496922
5666,28.311377
5667,28.145311
5668,28.43674
5669,28.210222
5670,28.103561
5671,28.216043
5672,28.22403
5673,28.118744
5674,28.536577
5675,28.485283
5676,28.389536
5677,27.991287
5678,28.540977
5679,27.962727
5680,27.89486
5681,28.601114
5682,28.882002
5683,28.505438
5684,28.158424
5685,27.900839
5686,28.3967
5687,28.260303
5688,28.369219
5689,28.248146
5690,28.22436
5691,28.316267
5692,28.1199
5693,28.427717
5694,27.759724
5695,28.410566
5696,28.296728
5697,28.16639
5698,28.30121
5699,27.702444
5700,28.398224
5701,28.327087
5702,28.255919
5703,28.102976
5704,28.23229
5705,28.357761
5706,28.067972
5707,28.367
5708,28.443804
5709,28.548317
5710,28.523914
5711,28.421322
5712,28.41879
5713,28.369413
5714,28.602123
5715,28.62881
5716,28.79779
5717,28.76313
5718,28.907518
5719,28.191238
5720,28.435322
5721,28.570066
5722,28.437363
5723,28.586336
5724,28.661966
5725,28.431284
5726,28.45665
5727,28.620142
5728,28.505037
5729,28.629093
5730,28.675533
5731,28.627813
5732,28.593437
5733,28.54904
5734,28.698061
5735,28.656433
5736,28.544239
5737,28.49026
5738,28.434446
5739,28.466845
5740,27.32736
5741,27.59768
5742,28.235949
5743,27.91054
5744,28.40645
5745,27.048857
5746,27.813568
5747,28.553873
5748,28.407679
5749,28.475258
5750,28.59937
5751,28.343391
5752,28.590033
5753,28.498987
5754,28.217215
5755,28.526264
5756,28.466703
5757,28.517435
5758,27.438889
5759,27.872713
5760,28.665903
5761,28.352482
5762,28.307825
5763,28.489382
5764,28.294712
5765,28.271118
5766,28.280817
5767,28.187035
5768,28.150354
5769,28.227142
5770,28.020283
5771,28.078867
5772,28.156029
5773,28.33762
5774,28.521887
5775,28.424961
5776,28.49778
5777,28.400452
5778,28.470346
5779,28.402147
5780,28.251225
5781,27.568487
5782,28.019972
5783,28.498465
5784,27.929014
5785,27.903395
5786,27.692982
5787,28.461538
5788,28.490393
5789,28.488476
5790,28.447514
5791,28.282827
5792,28.087345
5793,28.23229
5794,28.28211
5795,28.079172
5796,27.876657
5797,27.810007
5798,27.727001
5799,28.146008
5800,28.002306
5801,27.944124
5802,28.127457
5803,28.1257
5804,28.394411
5805,28.274908
5806,27.983717
5807,28.268967
5808,28.266665
5809,28.38039
5810,28.512491
5811,28.50948
5812,28.391186
5813,28.590818
5814,28.701359
5815,28.576431
5816,28.43569
5817,28.671186
5818,28.507708
5819,28.42234
5820,28.464802
5821,28.625566
5822,28.725046
5823,28.624384
5824,28.49579
5825,28.701662
5826,28.555178
5827,28.498732
5828,28.73555
5829,28.43275
5830,28.200006
5831,28.148392
5832,28.70181
5833,28.583744
5834,28.73524
5835,28.874712
5836,28.796309
5837,28.703867
5838,28.76162
5839,28.837845
5840,28.724442
5841,28.844002
5842,28.839533
5843,28.688984
5844,28.449316
5845,28.22171
5846,27.781965
5847,28.03791
5848,28.612322
5849,28.356798
5850,28.221863
5851,28.575935
5852,27.976158
5853,28.285313
5854,28.514929
5855,28.53067
5856,27.42912
5857,28.32098
5858,28.72299
5859,28.35303
5860,28.37507
5861,28.47881
5862,28.667715
5863,28.781467
5864,28.61156
5865,28.750505
5866,28.218512
5867,27.796967
5868,27.77375
5869,27.614227
5870,27.432003
5871,28.32831
5872,28.965366
5873,28.76585
5874,28.96112
5875,28.743439
5876,28.583126
5877,28.126856
5878,27.783085
5879,28.461855
5880,28.903389
5881,28.456478
5882,28.944645
