,Predictions
5813,28.236366
5814,29.216211
5815,26.159462
5816,28.241562
5817,25.678
5818,26.543919
5819,26.91785
5820,27.714388
5821,28.758608
5822,25.93925
5823,27.031576
5824,25.933496
5825,29.022339
5826,28.903173
5827,28.168049
5828,22.732368
5829,29.087057
5830,28.789206
5831,25.176805
5832,26.80933
5833,24.811686
5834,27.371546
5835,27.950413
5836,30.057848
5837,29.274391
5838,25.358334
5839,29.150898
5840,28.516342
5841,28.574242
5842,27.760397
5843,25.141949
5844,28.536943
5845,27.287775
5846,29.628983
5847,28.555079
5848,24.684921
5849,26.199621
5850,21.482262
5851,24.723057
5852,28.582315
5853,29.153667
5854,29.594055
5855,27.329313
5856,29.24625
5857,28.26854
5858,21.806374
5859,28.176054
5860,29.107058
5861,29.379904
5862,29.248209
5863,29.301357
5864,29.336151
5865,25.885792
5866,28.298449
5867,29.755638
5868,26.602392
5869,27.184938
5870,27.95704
5871,25.470976
5872,29.470049
5873,29.125435
5874,27.42256
5875,26.198277
5876,26.540432
5877,28.043512
5878,27.298038
5879,29.477043
5880,27.549955
5881,28.172632
5882,26.62706
5883,25.697367
5884,27.01762
5885,29.350195
5886,29.94457
5887,29.49429
5888,28.501284
5889,28.214788
5890,24.095013
5891,28.825172
5892,27.414944
5893,29.532812
5894,21.889328
5895,22.203156
5896,27.179451
5897,29.450964
5898,28.58469
5899,28.5947
5900,26.86843
5901,27.80263
5902,23.462427
5903,29.686668
5904,26.374401
5905,29.102915
5906,26.987276
5907,25.249807
5908,28.778965
5909,28.784857
5910,23.79515
5911,28.806473
5912,29.692108
5913,28.256388
5914,27.196507
5915,25.067028
5916,27.520369
5917,29.785482
5918,25.47409
5919,26.808323
5920,28.963837
5921,24.128828
5922,29.398827
5923,27.875782
5924,27.085117
5925,25.871372
5926,27.003187
5927,26.03667
5928,28.430504
5929,28.606203
5930,28.66842
5931,26.85013
5932,29.15138
5933,28.016634
5934,28.77313
5935,29.9943
5936,27.53126
5937,29.475563
5938,27.843266
5939,26.781452
5940,24.913263
5941,26.773647
5942,27.699219
5943,20.748251
5944,28.833643
5945,28.068048
5946,26.92751
5947,28.748075
5948,29.454382
5949,27.007454
5950,26.713299
5951,29.34467
5952,27.087791
5953,26.495737
5954,29.352499
5955,24.871471
5956,28.994295
5957,27.729334
5958,27.229397
5959,23.665924
5960,25.637999
5961,27.217703
5962,27.81012
5963,29.22278
5964,29.551811
5965,28.50972
5966,28.195082
5967,26.976023
5968,29.878157
5969,23.870686
5970,28.927347
5971,26.81967
5972,29.340895
5973,25.93041
5974,28.009176
5975,28.6047
5976,28.363451
5977,25.15202
5978,28.816181
5979,26.732332
5980,23.756784
5981,23.303003
5982,24.135096
5983,29.11279
5984,26.966799
5985,26.69885
5986,23.52036
5987,29.998316
5988,27.39785
5989,27.443832
5990,29.782412
5991,29.760485
5992,27.66781
5993,27.549557
5994,27.74539
5995,26.52982
5996,24.660454
5997,22.571404
5998,27.901365
5999,29.153152
6000,27.070826
6001,24.840298
6002,26.393894
6003,28.552305
6004,23.17676
6005,27.30393
6006,29.222086
6007,25.849108
6008,28.384693
6009,29.172842
6010,28.873238
6011,29.699385
6012,26.995981
6013,29.283989
6014,29.152073
6015,27.376953
6016,26.642054
6017,27.86821
6018,23.980764
6019,28.182198
6020,29.584963
6021,25.793741
6022,27.478275
6023,28.09811
6024,27.679905
6025,26.766825
6026,27.22668
6027,28.407223
6028,26.238338
6029,29.32184
6030,27.611708
6031,25.204924
6032,27.78087
6033,22.805935
6034,28.92924
6035,28.217237
6036,29.689213
6037,29.0541
6038,29.09066
6039,28.828648
6040,28.985773
6041,28.176964
6042,29.44028
6043,30.321476
6044,20.391134
6045,27.737713
6046,29.982077
6047,24.57163
6048,26.798538
6049,26.762033
6050,29.74185
6051,29.019423
6052,27.85261
6053,28.116802
6054,28.379114
6055,27.538794
6056,28.388817
6057,28.457838
6058,29.491724
6059,27.284292
6060,24.797918
6061,24.818111
6062,28.740387
6063,24.063915
6064,28.980879
6065,25.57087
6066,29.606737
6067,29.089987
6068,21.801493
6069,30.16334
6070,29.152685
6071,29.276987
6072,27.902027
6073,29.231983
6074,29.66517
6075,27.473684
6076,29.244535
6077,29.52896
6078,27.087986
6079,27.714075
6080,27.350069
6081,29.478342
6082,28.623322
6083,28.87508
6084,24.979368
6085,23.635519
6086,28.755255
6087,28.90069
6088,29.24254
6089,25.226328
6090,26.707983
6091,25.539833
6092,29.81478
6093,20.632065
6094,27.359007
6095,23.917896
6096,29.23898
6097,29.93272
6098,27.199148
6099,27.003275
6100,26.18032
6101,27.873806
6102,24.603659
6103,28.088402
6104,26.882837
6105,29.277609
6106,27.157331
6107,24.291388
6108,20.38272
6109,23.189266
6110,28.688538
6111,28.227156
6112,29.131548
6113,22.654297
6114,24.740015
6115,28.97083
6116,29.713705
6117,22.32818
6118,28.618595
6119,27.371202
6120,27.102903
6121,28.387135
6122,27.125729
6123,20.065693
6124,21.94132
6125,29.539698
6126,26.674755
6127,27.103645
6128,23.106972
6129,26.843172
6130,25.382868
6131,28.68287
6132,28.21638
6133,29.762527
6134,25.980968
6135,27.20123
6136,28.056696
6137,28.906029
6138,29.945208
6139,29.099886
6140,19.386093
6141,26.585405
6142,29.091223
6143,26.653542
6144,26.951855
6145,29.232307
6146,27.20386
6147,28.18473
6148,25.876167
6149,27.626842
6150,25.810648
6151,28.959332
6152,24.893097
6153,25.80745
6154,28.037617
6155,29.788612
6156,28.278875
6157,26.893417
6158,29.013952
6159,28.280275
6160,27.389425
6161,28.88802
6162,29.992893
6163,29.984198
6164,26.336481
6165,24.685694
6166,29.098766
6167,28.443232
6168,29.254644
6169,27.449318
6170,29.007242
6171,28.934998
6172,26.84391
6173,26.47179
6174,29.50657
6175,28.55846
6176,29.365284
6177,23.124352
6178,27.555283
6179,28.11161
6180,26.489332
6181,29.009062
6182,27.827053
6183,26.967335
6184,28.97119
6185,27.467613
6186,28.970568
6187,26.124166
6188,28.980612
6189,28.32076
6190,26.821825
6191,25.311016
6192,28.950035
6193,28.164467
6194,29.175983
6195,28.674662
6196,25.280027
6197,29.360704
6198,27.010092
6199,24.971539
6200,26.982265
6201,29.302849
6202,26.980736
6203,26.343384
6204,27.917963
6205,25.41396
6206,27.55677
6207,29.330116
6208,28.895226
6209,29.170988
6210,24.312153
6211,24.902584
6212,26.780403
6213,23.111332
6214,20.881771
6215,26.530678
6216,24.319931
6217,29.58662
6218,27.886229
6219,29.035872
6220,20.455915
6221,23.364231
6222,29.301619
6223,29.121563
6224,26.874493
6225,26.902483
6226,26.02098
6227,27.935875
6228,28.983334
6229,25.3534
6230,29.602524
6231,29.284946
6232,29.553068
6233,27.98549
6234,24.602293
6235,28.15509
6236,20.610601
6237,28.954245
6238,29.512459
6239,28.807257
6240,29.564758
6241,21.205736
6242,30.063108
6243,25.09237
6244,29.471535
6245,29.59781
6246,27.481258
6247,27.869152
6248,28.419003
6249,26.571835
6250,26.566938
6251,25.398031
6252,28.103996
6253,28.858952
6254,28.364422
6255,29.09722
6256,21.453278
6257,27.486874
6258,28.497576
6259,26.997946
6260,29.191082
6261,26.713531
6262,27.897402
6263,29.160904
6264,28.208265
6265,23.792688
6266,29.26791
6267,29.055382
6268,25.39229
6269,29.75707
6270,30.035725
6271,29.537537
6272,29.445345
6273,29.42096
6274,28.672552
6275,25.73222
6276,29.244625
6277,23.882225
6278,30.74304
6279,28.748075
6280,29.393492
6281,26.416708
6282,29.234894
6283,28.642607
6284,30.17834
6285,27.436255
6286,29.367468
6287,25.785818
6288,23.376286
6289,28.861187
6290,28.347046
6291,25.495424
6292,28.951376
6293,28.610617
6294,26.23536
6295,27.505442
6296,26.050047
6297,26.191666
6298,29.439434
6299,26.056936
6300,26.222944
6301,29.008274
6302,25.260866
6303,28.365963
6304,25.880878
6305,29.17711
6306,28.007627
6307,27.14044
6308,24.648476
6309,27.370136
6310,27.233212
6311,29.208984
6312,28.345642
6313,27.037071
6314,29.242329
6315,22.705772
6316,28.010832
6317,25.537603
6318,27.293087
6319,29.121147
6320,24.509989
6321,25.073214
6322,29.389145
6323,29.13034
6324,26.382402
6325,26.718845
6326,29.810423
6327,25.422884
6328,26.402649
6329,27.310162
6330,28.251768
6331,24.271284
6332,28.665506
6333,28.854494
6334,28.886486
6335,20.897963
6336,27.318422
6337,26.673006
6338,27.29998
6339,23.750862
6340,26.121632
6341,23.580639
6342,24.464376
6343,29.403608
6344,30.429558
6345,28.797688
6346,29.388123
6347,27.17033
6348,26.70017
6349,29.330418
6350,24.86569
6351,28.29606
6352,29.474155
6353,28.786488
6354,28.12577
6355,27.393614
6356,26.862488
6357,28.800858
6358,25.636545
6359,26.49767
6360,21.956652
6361,28.903381
6362,27.207548
6363,27.353207
6364,28.392754
6365,29.54003
6366,26.367653
6367,28.757318
6368,29.639376
6369,29.880428
6370,29.264368
6371,28.785692
6372,28.835155
6373,27.413122
6374,28.692486
6375,29.570972
6376,26.606377
6377,27.27386
6378,28.672016
6379,26.017014
6380,26.757977
6381,28.695385
6382,27.98442
6383,29.500866
6384,28.78874
6385,26.580431
6386,28.006775
6387,27.631111
6388,29.300835
6389,27.274155
6390,27.826433
6391,27.850092
6392,26.503206
6393,29.193775
6394,26.156345
6395,29.613771
6396,29.2345
6397,29.713781
6398,28.310028
6399,24.528227
6400,28.847065
6401,30.18675
6402,29.24277
6403,29.528622
6404,26.900341
6405,29.948643
6406,29.871845
6407,28.992361
6408,28.763323
6409,27.927814
6410,29.628046
6411,27.739977
6412,27.923876
6413,26.785086
6414,23.808249
6415,28.18218
6416,28.799206
6417,27.257826
6418,28.312094
6419,27.012796
6420,25.063103
6421,27.072617
6422,26.536861
6423,28.057425
6424,24.954662
6425,29.306215
6426,29.811516
6427,26.388178
6428,28.118582
6429,29.016703
6430,29.639366
6431,26.875664
6432,23.536465
6433,24.62699
6434,23.913494
6435,24.354235
6436,29.3812
6437,28.782816
6438,29.67417
6439,27.214128
6440,24.770061
6441,28.573284
6442,26.98241
6443,28.210882
6444,27.767231
6445,28.387697
6446,28.235394
6447,27.31974
6448,23.915531
6449,26.224525
6450,25.177229
6451,26.230312
6452,24.320517
6453,29.155891
6454,29.69482
6455,25.662323
6456,28.328173
6457,29.330053
6458,27.741987
6459,29.421957
6460,28.610971
6461,25.888103
6462,28.314762
6463,27.5978
6464,27.393496
6465,30.420826
6466,29.436077
6467,20.890127
6468,26.974424
6469,28.506834
6470,25.709332
6471,29.66867
6472,26.671608
6473,22.190517
6474,28.41915
6475,29.734167
6476,27.43429
6477,28.08107
6478,28.919987
6479,29.482025
6480,26.46941
6481,28.067549
6482,21.715454
6483,25.827791
6484,28.322554
6485,24.675495
6486,29.196417
6487,28.903013
6488,29.533478
6489,28.76222
6490,28.363495
6491,26.921848
6492,29.010035
6493,25.98466
6494,29.922289
6495,27.733253
6496,29.526474
6497,29.739962
6498,28.956078
6499,29.391743
6500,29.170303
6501,29.430248
6502,28.880407
6503,29.040346
6504,25.4877
6505,29.865892
6506,23.254442
6507,26.99773
6508,27.91871
6509,29.85316
6510,29.348965
6511,29.397438
6512,23.271336
6513,29.405594
6514,28.614517
6515,27.142881
6516,25.812084
6517,27.72904
6518,28.1726
6519,29.042608
6520,27.403292
6521,26.773643
6522,28.084347
6523,28.041641
6524,29.23596
6525,28.565647
6526,26.929184
6527,26.570183
6528,29.514206
6529,29.636065
6530,26.571651
6531,29.851862
6532,29.07485
6533,23.238144
6534,28.089748
6535,30.337776
6536,28.986774
6537,29.10605
6538,21.18881
6539,26.74696
6540,25.94818
6541,27.310268
6542,27.595955
6543,26.536901
6544,25.027668
6545,28.773268
6546,23.660837
6547,27.674511
6548,28.977125
6549,29.660723
6550,24.641058
6551,29.124607
6552,26.075191
6553,23.869898
6554,28.42968
6555,25.84003
6556,24.272013
6557,29.227465
6558,28.667656
6559,29.197144
6560,28.655622
6561,29.723291
6562,29.718937
6563,26.289179
6564,22.257061
6565,29.43188
6566,28.385433
6567,29.685184
6568,29.861238
6569,29.569153
6570,23.443434
6571,26.946404
6572,27.422504
6573,28.90648
6574,28.095024
6575,28.384232
6576,27.012796
6577,29.799192
6578,29.177942
6579,29.116497
6580,28.767326
6581,29.465183
6582,29.177942
6583,26.262884
6584,26.897902
6585,27.049227
6586,29.587784
6587,27.506323
6588,29.66781
6589,27.40449
6590,29.61883
6591,29.16254
6592,29.449938
6593,27.386847
6594,28.25935
6595,25.752771
6596,28.488028
6597,27.81117
6598,23.118933
6599,28.566181
6600,23.467434
6601,29.18998
6602,23.29289
6603,28.950077
6604,27.891445
6605,28.293043
6606,27.105885
6607,29.338598
6608,25.268616
6609,28.618547
6610,29.965403
6611,28.564266
6612,27.038473
6613,26.520924
6614,29.656635
6615,28.886915
6616,28.81799
6617,25.977943
6618,29.017311
6619,28.748446
6620,28.951376
6621,28.927538
6622,27.774755
6623,24.42616
6624,24.354412
6625,28.333344
6626,27.019125
6627,26.86922
6628,28.770016
6629,27.170334
6630,27.41517
6631,29.44567
6632,27.08635
6633,26.714462
6634,26.527372
6635,27.090319
6636,28.196974
6637,28.715832
6638,29.322575
6639,28.858902
6640,22.180202
6641,24.918499
6642,23.375488
6643,28.233446
6644,28.002295
6645,26.007849
6646,29.038279
6647,28.787924
6648,28.105635
6649,26.892408
6650,28.873238
6651,26.58972
6652,28.465248
6653,28.545183
6654,28.744469
6655,29.262508
6656,27.727913
6657,27.959482
6658,28.008848
6659,29.14815
6660,27.836252
6661,27.22569
6662,28.147991
6663,28.35632
6664,27.475529
6665,26.894026
6666,29.20716
6667,28.388601
6668,27.12591
6669,28.434448
6670,30.37867
6671,29.05876
6672,27.348911
6673,29.523802
6674,27.662346
6675,27.603434
6676,28.248915
6677,28.823805
6678,23.904709
6679,25.410582
6680,25.096985
6681,29.628185
6682,21.336868
6683,29.707338
6684,29.578398
6685,29.526127
6686,27.827303
6687,29.531446
6688,27.815222
6689,29.359455
6690,28.221016
6691,26.82951
6692,22.251808
6693,29.449913
6694,26.619768
6695,28.947783
6696,26.860662
6697,23.230452
6698,27.872053
6699,28.528257
6700,25.191235
6701,27.78399
6702,29.425873
6703,29.080076
6704,28.238012
6705,30.389278
6706,27.593746
6707,20.555365
6708,29.912603
6709,27.198309
6710,29.785166
6711,29.240791
6712,30.13357
6713,27.242216
6714,28.024292
6715,29.953289
6716,27.03129
6717,25.511387
6718,26.341415
6719,29.349817
6720,28.730124
6721,27.573418
6722,27.838388
6723,29.262785
6724,26.34824
6725,28.476957
6726,24.51108
6727,27.769382
6728,28.84411
6729,28.993118
6730,27.807611
6731,29.275784
6732,29.61942
6733,27.854185
6734,28.269732
6735,20.612936
6736,25.434414
6737,28.658598
6738,27.447779
6739,26.18656
6740,28.82918
6741,29.585684
6742,28.912544
6743,29.40426
6744,25.566608
6745,23.896318
6746,27.306557
6747,27.95462
6748,26.02599
6749,29.53269
6750,21.206951
6751,21.178682
6752,25.431932
6753,29.729534
6754,29.260223
6755,29.252304
6756,29.348782
6757,29.68014
6758,26.73324
6759,23.31231
6760,26.708157
6761,28.094658
6762,29.939262
6763,27.75736
6764,29.245054
6765,26.907047
6766,29.368921
6767,28.409286
6768,27.531908
6769,28.769531
6770,29.252028
6771,22.566751
6772,28.936981
6773,25.54103
6774,28.216719
6775,29.97683
6776,29.22061
6777,29.160357
6778,28.281908
6779,26.655775
6780,29.601862
6781,26.941896
6782,26.155293
6783,26.895397
6784,28.483261
6785,27.968159
6786,29.231514
6787,27.95191
6788,29.461498
6789,20.975023
6790,24.359299
6791,27.17293
6792,28.98718
6793,27.1613
6794,28.725098
6795,29.257605
6796,28.761341
6797,26.869413
6798,26.1038
6799,28.362034
6800,28.895226
6801,28.793753
6802,26.86388
6803,28.05479
6804,29.032509
6805,27.71379
6806,24.718534
6807,25.26705
6808,26.605013
6809,28.668846
6810,29.08841
6811,27.443748
6812,25.60546
6813,27.571674
6814,29.154314
6815,28.020803
6816,28.143768
6817,28.399935
6818,28.813068
6819,23.972916
6820,19.692263
6821,28.997318
6822,29.66208
6823,27.550295
6824,28.757
6825,29.87042
6826,23.2867
6827,28.999905
6828,29.476263
6829,28.024643
6830,28.63056
6831,29.777721
6832,26.264412
6833,27.837667
6834,27.718481
6835,22.991037
6836,28.35847
6837,26.800629
6838,27.157269
6839,29.25854
6840,28.768805
6841,30.234844
6842,22.508015
6843,26.50522
6844,28.00798
6845,27.358164
6846,29.035215
6847,28.495062
6848,26.975212
6849,29.413626
6850,28.399815
6851,28.408472
6852,29.798813
6853,27.586494
6854,19.782824
6855,28.75124
6856,29.63232
6857,26.023905
6858,28.89425
6859,28.019981
6860,27.388702
6861,30.102835
6862,28.839344
6863,27.612066
6864,27.303768
6865,28.176588
6866,29.202805
6867,29.759642
6868,29.35348
6869,25.776537
6870,27.218754
6871,27.108023
6872,27.353527
6873,26.769117
6874,29.872732
6875,27.170774
6876,28.760893
6877,27.15234
6878,21.895483
6879,28.359327
6880,28.508509
6881,27.411581
6882,21.861404
6883,27.247585
6884,29.065712
6885,25.148067
6886,28.30882
6887,27.562674
6888,27.7612
6889,24.852703
6890,26.811514
6891,28.27711
6892,28.83314
6893,29.075169
6894,29.585087
6895,26.457008
6896,25.7316
6897,29.67492
6898,28.492668
6899,29.411701
6900,28.081053
6901,26.738478
6902,29.084558
6903,22.460363
6904,28.793726
6905,29.435215
6906,29.162497
6907,28.816042
6908,29.356821
6909,28.855818
6910,29.623903
6911,28.484161
6912,29.02689
6913,28.876114
6914,23.771326
6915,24.997784
6916,24.678637
6917,26.682077
6918,29.342602
6919,27.300877
6920,28.750956
6921,26.945711
6922,27.546467
6923,27.032799
6924,25.466526
6925,28.507523
6926,27.593853
6927,29.47544
6928,29.113659
6929,29.44329
6930,29.156847
6931,28.497156
6932,29.305302
6933,28.429193
6934,28.108524
6935,29.753075
6936,27.198498
6937,28.225792
6938,26.62372
6939,27.946703
6940,26.366913
6941,27.788708
6942,29.10292
6943,29.445194
6944,29.705038
6945,25.190205
6946,27.96014
6947,29.609852
6948,29.04292
6949,28.624521
6950,26.620697
6951,27.173342
6952,28.63697
6953,27.707373
6954,28.954094
6955,28.986746
6956,23.628248
6957,23.85492
6958,27.538155
6959,29.191282
6960,27.184496
6961,28.923979
6962,28.151196
6963,27.173244
6964,23.086626
6965,27.677677
6966,28.904789
6967,27.429379
6968,29.186771
6969,29.26148
6970,28.737803
6971,29.677507
6972,24.161503
6973,28.471079
6974,28.960783
6975,30.144499
6976,28.657862
6977,28.010265
6978,29.713064
6979,28.575426
6980,29.817417
6981,27.416588
6982,28.674767
6983,27.834023
6984,27.391119
6985,27.451395
6986,22.402758
6987,27.8492
6988,24.146221
6989,27.839336
6990,29.230736
6991,26.246506
6992,27.886616
6993,26.989086
6994,29.359406
6995,28.450922
6996,29.256636
6997,29.5667
6998,27.472258
6999,29.499744
7000,29.64217
7001,24.324
7002,26.098852
7003,28.66093
7004,27.381939
7005,28.310648
7006,28.922459
7007,28.49981
7008,25.693935
7009,29.357698
7010,30.02051
7011,26.381657
7012,29.728518
7013,26.750639
7014,28.94618
7015,30.149204
7016,30.205633
7017,27.224157
7018,27.395512
7019,26.811396
7020,29.203583
7021,26.238855
7022,27.513067
7023,27.199717
7024,26.137789
7025,29.342957
7026,26.761818
7027,29.66573
7028,28.97459
7029,26.820995
7030,26.980095
7031,23.014359
7032,28.868769
7033,29.696608
7034,29.338747
7035,29.076527
7036,29.221746
7037,29.339579
7038,29.029516
7039,26.580175
7040,29.528757
7041,27.263931
7042,24.98932
7043,27.395136
7044,27.668825
7045,29.45883
7046,29.521305
7047,22.746231
7048,29.497269
7049,28.71218
7050,27.270868
7051,30.222708
7052,29.05324
7053,28.694408
7054,29.205091
7055,22.785114
7056,25.956884
7057,29.60883
7058,27.417658
7059,26.125853
7060,29.614298
7061,28.260939
7062,24.702297
7063,27.424334
7064,22.179445
7065,28.372713
7066,29.73847
7067,22.192247
7068,28.810617
7069,28.775867
7070,23.651743
7071,29.1998
7072,27.294296
7073,28.71393
7074,28.093452
7075,29.037863
7076,25.4188
7077,29.664175
7078,28.030273
7079,29.655592
7080,28.694593
7081,29.885794
7082,29.24652
7083,29.410313
7084,28.15819
7085,22.384323
7086,25.605963
7087,28.629179
7088,30.032032
7089,28.909538
7090,29.40665
7091,29.116957
7092,27.763092
7093,28.87459
7094,27.909824
7095,24.385393
7096,29.77601
7097,27.870434
7098,27.414793
7099,26.814892
7100,25.59145
7101,29.53461
7102,27.796213
7103,27.520935
7104,26.499027
7105,25.960606
7106,28.413618
7107,25.28785
7108,25.679636
7109,29.41817
7110,28.528141
7111,27.293007
7112,27.570673
7113,28.951376
7114,26.71112
7115,27.010876
7116,29.024912
7117,29.46796
7118,26.076729
7119,24.054304
7120,27.61426
7121,25.305101
7122,28.086813
7123,29.63102
7124,27.698677
7125,29.780657
7126,26.950928
7127,26.220705
7128,24.82706
7129,29.98539
7130,28.97923
7131,27.398243
7132,27.30445
7133,24.927338
7134,29.485868
7135,29.424887
7136,27.016212
7137,20.566326
7138,27.162395
7139,29.416388
7140,26.83757
7141,26.892767
7142,29.370527
7143,25.894758
7144,30.111237
7145,30.07315
7146,29.490881
7147,29.419624
7148,28.516773
7149,21.71177
7150,23.998394
7151,27.779734
7152,27.08011
7153,27.285192
7154,27.184338
7155,29.222183
7156,27.930447
7157,27.161495
7158,27.600323
7159,26.712599
7160,28.570265
7161,29.922382
7162,28.155106
7163,28.603838
7164,29.965508
7165,27.673122
7166,27.741428
7167,27.20794
7168,22.820717
7169,28.599657
7170,28.278566
7171,20.380451
7172,26.8882
7173,29.331371
7174,26.952745
7175,27.051111
7176,26.57028
7177,26.923815
7178,23.94069
7179,23.063519
7180,29.364143
7181,29.606953
7182,28.045305
7183,29.022339
7184,27.331799
7185,28.49177
7186,24.279343
7187,28.890156
7188,27.298584
7189,27.317236
7190,27.524792
7191,25.187876
7192,26.448011
7193,27.195217
7194,25.812622
7195,27.425476
7196,28.197065
7197,26.858334
7198,21.802177
7199,26.893795
7200,29.464994
7201,26.822796
7202,27.170805
7203,29.549791
7204,29.503077
7205,27.068394
7206,28.066513
7207,28.775764
7208,29.778143
7209,28.648855
7210,25.464386
7211,27.053658
7212,29.7281
7213,22.235113
7214,27.799694
7215,27.679092
7216,28.027353
7217,27.189024
7218,29.468426
7219,29.866936
7220,29.198807
7221,29.139858
7222,22.1145
7223,28.240292
7224,27.03191
7225,28.917463
7226,29.285313
7227,26.762646
7228,28.99679
7229,29.091951
7230,28.384014
7231,28.895226
7232,26.748579
7233,28.09257
7234,26.869148
7235,27.589993
7236,28.928192
7237,26.163586
7238,29.791317
7239,27.873343
7240,27.79267
7241,28.219982
7242,29.038599
7243,28.215933
7244,29.260546
7245,29.59688
7246,26.781324
7247,29.416248
7248,29.834879
7249,26.581247
7250,26.164745
7251,24.829798
7252,23.468033
7253,30.181202
7254,29.845827
7255,27.178192
7256,29.11221
7257,27.509262
7258,27.320307
7259,28.053074
7260,27.06677
7261,27.194225
7262,24.466515
7263,25.18489
7264,28.390865
7265,25.292858
7266,28.908367
7267,27.39107
7268,24.1376
7269,28.013302
7270,28.252827
7271,23.922022
7272,28.959198
7273,28.311987
7274,27.740314
7275,28.002449
7276,26.566576
7277,28.918514
7278,26.837717
7279,29.357708
7280,29.021275
7281,27.949345
7282,29.312786
7283,28.768293
7284,23.06563
7285,28.02102
7286,26.857754
7287,24.807583
7288,20.584888
7289,28.509491
7290,28.449762
7291,28.873238
7292,26.782001
7293,28.233448
7294,28.561096
7295,27.194714
7296,28.82765
7297,30.127342
7298,27.536467
7299,27.425169
7300,27.828287
7301,26.420155
7302,29.336784
7303,28.703726
7304,28.040571
7305,28.445242
7306,29.523268
7307,23.034073
7308,23.721361
7309,28.626375
7310,28.42893
7311,29.88587
7312,26.763685
7313,29.333569
7314,29.354336
7315,28.936554
7316,29.295582
7317,27.386189
7318,25.43215
7319,27.269672
7320,29.292236
7321,27.011187
7322,28.782143
7323,29.453798
7324,27.44681
7325,25.884409
7326,22.202116
7327,28.402893
7328,29.260847
7329,27.381706
7330,28.229105
7331,28.136059
7332,27.231558
7333,28.07459
7334,29.233624
7335,29.209557
7336,29.626698
7337,25.289175
7338,28.370792
7339,29.493883
7340,29.17724
7341,30.127548
7342,26.384005
7343,26.157108
7344,29.69431
7345,28.996105
7346,25.685879
7347,28.420017
7348,27.72122
7349,29.38613
7350,26.290155
7351,27.12013
7352,28.058472
7353,28.198826
7354,27.588041
7355,29.260311
7356,29.032642
7357,29.042847
7358,29.349
7359,28.665161
7360,25.017405
7361,29.850317
7362,25.6765
7363,29.267078
7364,27.353207
7365,29.551464
7366,24.371508
7367,29.336979
7368,21.681246
7369,28.638306
7370,25.393906
7371,27.353777
7372,29.168137
7373,28.820284
7374,29.53018
7375,25.402338
7376,28.987946
7377,28.311712
7378,27.795252
7379,27.360558
7380,29.290344
7381,23.616354
7382,22.129223
7383,27.388672
7384,22.765667
7385,29.700502
7386,29.078411
7387,27.98993
7388,27.35154
7389,28.505629
7390,26.015566
7391,27.449562
7392,28.299923
7393,29.309195
7394,26.77198
7395,24.069311
7396,29.227682
7397,29.321335
7398,24.787207
7399,29.200872
7400,25.471405
7401,25.594187
7402,29.377312
7403,27.81348
7404,29.065557
7405,29.63635
7406,22.18329
7407,26.800886
7408,29.66015
7409,25.719614
7410,27.40381
7411,29.913145
7412,22.670845
7413,27.854202
7414,27.052881
7415,29.003399
7416,29.137424
7417,29.325039
7418,30.069803
7419,28.29116
7420,25.112642
7421,29.738272
7422,28.24877
7423,25.439264
7424,29.662756
7425,29.481777
7426,27.315086
7427,28.766264
7428,27.170341
7429,26.26148
7430,29.814695
7431,28.08829
7432,25.480751
7433,27.770977
7434,27.82653
7435,24.445343
7436,22.70286
7437,26.868847
7438,26.380873
7439,25.212584
7440,28.14972
7441,26.080408
7442,29.690987
7443,27.447884
7444,29.75518
7445,29.37893
7446,29.323887
7447,28.21075
7448,28.965042
7449,28.800749
7450,25.247238
7451,29.510532
7452,27.373585
7453,28.95548
7454,27.802464
7455,27.576103
7456,27.95955
7457,29.034433
7458,29.987064
7459,26.187313
7460,29.664349
7461,28.132774
7462,28.797354
7463,25.867186
7464,26.901196
7465,28.180723
7466,23.45243
7467,29.486732
7468,23.987616
7469,28.303318
7470,27.974611
7471,26.466675
7472,28.441608
7473,20.83604
7474,27.681622
7475,26.730886
7476,27.381058
7477,29.333313
7478,28.66509
7479,29.203112
7480,29.682411
7481,29.654467
7482,28.690884
7483,26.331596
7484,29.811226
7485,24.432384
7486,28.001106
7487,26.22531
7488,27.980757
7489,27.945408
7490,28.485773
7491,27.352827
7492,27.980574
7493,29.374418
7494,24.949661
7495,28.943964
7496,24.276878
7497,27.62634
7498,29.43577
7499,26.983896
7500,28.873238
7501,23.434729
7502,29.496086
7503,26.876501
7504,27.551668
7505,23.642595
7506,25.954067
7507,27.872557
7508,29.407404
7509,29.266876
7510,27.987907
7511,28.888037
7512,29.43392
7513,25.198336
7514,28.93427
7515,29.240686
7516,27.825043
7517,26.704111
7518,25.621426
7519,30.079237
7520,25.945957
7521,29.061607
7522,24.285568
7523,29.396343
7524,29.501036
7525,29.414677
7526,23.567186
7527,29.143097
7528,29.701609
7529,29.07502
7530,29.151796
7531,28.850624
7532,27.695105
7533,26.408833
7534,27.063856
7535,29.065477
7536,29.63902
7537,29.058819
7538,28.500336
7539,26.20654
7540,23.297504
7541,29.661175
7542,26.866472
7543,24.187365
7544,28.84969
7545,26.124031
7546,26.857567
7547,29.15926
7548,28.235641
7549,29.481283
7550,29.146887
7551,22.300884
7552,29.49044
7553,26.219559
7554,28.694773
7555,25.41848
7556,29.72689
7557,28.886251
7558,24.454533
7559,30.037724
7560,29.116592
7561,22.720768
